2,DJ,DJane bzw. DJ
4,Arzt,Ärztin bzw. Arzt
4,Chef,Chefin bzw. Chef
4,Erbe,Erbberechtigte
4,Erbe,Erbin bzw. Erbe
4,Gast,Eingeladene
4,Gast,Gästin bzw. Gast
4,Koch,Köchin bzw. Koch
4,Star,Berühmtheit
4,User,Userin bzw. User
4,User,UserInnen
5,Agent,Agentin und Agent
5,Ärzte,Ärzteschaft
5,Ärzte,ÄrztInnen
5,Ärzte,Ärztinnen und Ärzte
5,Autor,Autorin und Autor
5,Bauer,Bäuerin und Bauer
5,Clown,Clownin bzw. Clown
5,Dekan,Dekanin bzw. Dekan
5,Gäste,Gästinnen und Gäste
5,Hörer,Hörerin bzw. Hörer
5,Hörer,HörerInnen
5,Hörer,Hörerinnen und Hörer
5,jeder,alle
5,Köche,Köchinnen und Köche
5,Kunde,Kundschaft
5,Lotse,Lotsin bzw. Lotse
5,Maler,Malerin bzw. Maler
5,Maler,MalerInnen
5,Maler,Malerinnen und Maler
5,Näher,Näherin bzw. Näher
5,Näher,NäherInnen
5,Näher,Näherinnen und Näher
5,Notar,Notarin bzw. Notar
5,Pilot,Pilotin bzw. Pilot
5,Seher,Seherin bzw. Seher
5,Seher,SeherInnen
5,Seher,Seherinnen und Seher
5,Täter,Täterin bzw. Täter
5,Täter,TäterInnen
5,Weber,Weberin bzw. Weber
5,Weber,WeberInnen
5,Weber,Weberinnen und Weber
5,Zeuge,Zeugin bzw. Zeuge
6,Akteur,Akteurin und Akteur
6,Anwalt,Anwalt und Anwältin
6,Anwalt,Rechtsvertretung
6,Ärzten,Ärzteschaft
6,Ärzten,Ärztinnen und Ärzten
6,Athlet,Athletin und Athlet
6,Bäcker,Bäckerin und Bäcker
6,Bäcker,BäckerInnen
6,Bäcker,Bäckerinnen und Bäcker
6,Bauern,Bäuerinnen und Bauern
6,Beamte,BeamtInnen
6,Beamte,Beamtinnen und Beamten
6,Brauer,Brauerin bzw. Brauer
6,Brauer,BrauerInnen
6,Brauer,Brauerinnen und Brauer
6,Bürger,Bevölkerung
6,Bürger,Bürgerin bzw. Bürger
6,Bürger,BürgerInnen
6,Bürger,Bürgerinnen und Bürger
6,Dekane,Dekanate
6,Dekane,Dekaninnen und Dekane
6,Doktor,Doktorin bzw. Doktor
6,Dozent,Dozentin bzw. Dozent
6,Dreher,Dreherin bzw. Dreher
6,Dreher,DreherInnen
6,Dreher,Dreherinnen und Dreher
6,Fahrer,Fahrerin bzw. Fahrer
6,Fahrer,FahrerInnen
6,Fahrer,Fahrerinnen und Fahrer
6,Fiaker,Fiakerin bzw. Fiaker
6,Fiaker,FiakerInnen
6,Fiaker,Fiakerinnen und Fiaker
6,Frisör,Frisörin bzw. Frisör
6,Führer,Führerin und Führer
6,Führer,FührerInnen
6,Führer,Führerinnen und Führer
6,Gerber,Gerberin bzw. Gerber
6,Gerber,GerberInnen
6,Gerber,Gerberinnen und Gerber
6,Gießer,Gießerin bzw. Gießer
6,Gießer,GießerInnen
6,Gießer,Gießerinnen und Gießer
6,Glaser,Glaserin und Glaser
6,Glaser,GlaserInnen
6,Glaser,Glaserinnen und Glaser
6,Grazer,Grazerin bzw. Grazer
6,Grazer,GrazerInnen
6,Grazer,Grazerinnen und Grazer
6,Hacker,Hackerin bzw. Hacker
6,Heizer,Heizerin bzw. Heizer
6,Heizer,HeizerInnen
6,Heizer,Heizerinnen und Heizer
6,Hörern,Hörerinnen und Hörern
6,Jurist,Juristin bzw. Jurist
6,Käufer,Käuferin bzw. Käufer
6,Köchen,Köchinnen und Köchen
6,Kunden,Kundinnen und Kunden
6,Kustos,Kustodin bzw. Kustos
6,Lehrer,Lehrerin bzw. Lehrer
6,Lehrer,LehrerInnen
6,Lehrer,Lehrerinnen und Lehrer
6,Leiter,Leiterin bzw. Leiter
6,Leiter,LeiterInnen
6,Leiter,Leiterinnen und Leiter
6,Leiter,Leitung
6,Lektor,Lektorin und Lektor
6,Lenker,Lenkerin bzw. Lenker
6,Lenker,LenkerInnen
6,Lenker,Lenkerinnen und Lenker
6,Linzer,Linzerin bzw. Linzer
6,Linzer,LinzerInnen
6,Linzer,Linzerinnen und Linzer
6,Lotsen,Lotsinnen und Lotsen
6,Makler,Maklerin bzw. Makler
6,Makler,MaklerInnen
6,Makler,Maklerinnen und Makler
6,Malern,Malerinnen und Malern
6,Master,Masterin bzw. Master
6,Maurer,Maurerin bzw. Maurer
6,Maurer,MaurerInnen
6,Maurer,Maurerinnen und Maurer
6,Mieter,Mieterin bzw. Mieter
6,Mieter,MieterInnen
6,Mieter,Mieterinnen und Mieter
6,Nähern,NäherInnen
6,Nähern,Näherinnen und Nähern
6,Notare,Notarinnen und Notare
6,Oberin,Oberin bzw. Pflegevorsteher
6,Planer,Planerin bzw. Planer
6,Planer,PlanerInnen
6,Planer,Planerinnen und Planer
6,Prüfer,Prüferin bzw. Prüfer
6,Prüfer,PrüferInnen
6,Prüfer,Prüferinnen und Prüfer
6,Redner,Rednerin bzw. Redner
6,Redner,RednerInnen
6,Redner,Rednerinnen und Redner
6,Reiter,Reiterin bzw. Reiter
6,Reiter,ReiterInnen
6,Reiter,Reiterinnen und Reiter
6,Rektor,Rektorat
6,Rektor,Rektorin bzw. Rektor
6,Segler,Seglerin bzw. Segler
6,Segler,SeglerInnen
6,Segler,Seglerinnen und Segler
6,Sehern,Seherinnen und Sehern
6,Sender,gesendet von
6,Senner,Sennerin bzw. Senner
6,Senner,SennerInnen
6,Senner,Sennerinnen und Senner
6,Soldat,Soldatin bzw. Soldat
6,Tätern,Täterinnen und Tätern
6,Tester,Testerin bzw. Tester
6,Tester,TesterInnen
6,Tester,Testerinnen und Tester
6,Töpfer,Töpferin bzw. Töpfer
6,Töpfer,TöpferInnen
6,Töpfer,Töpferinnen und Töpfer
6,Wähler,Wahlberechtigte
6,Wähler,WählerInnen
6,Wähler,Wählerinnen und Wähler
6,Webern,Weberinnen und Webern
6,Wiener,Wienerin bzw. Wiener
6,Wiener,WienerInnen
6,Wiener,Wienerinnen und Wiener
6,Winzer,Winzerin bzw. Winzer
6,Winzer,WinzerInnen
6,Winzer,Winzerinnen und Winzer
6,Zeugen,Zeuginnen und Zeugen
7,Agenten,Agentinnen und Agenten
7,Akteure,Akteurinnen und Akteure
7,Amtsrat,Amtsrätin bzw. Amtsrat
7,Analyst,Analystin bzw. Analyst
7,Anleger,Anlegerin und Anleger
7,Anleger,AnlegerInnen
7,Anleger,Anlegerinnen und Anleger
7,Anrufer,angerufen hat
7,Anrufer,Anruf von
7,Anrufer,Anruferin und Anrufer
7,Anrufer,AnruferInnen
7,Anrufer,Anruferinnen und Anrufer
7,Anwälte,Anwältinnen und Anwälte
7,Asiaten,Asiatinnen und Asiaten
7,Autoren,Autorinnen und Autoren
7,Bäckern,Bäckerinnen und Bäckern
7,Bauherr,Bauherrin bzw. Bauherr
7,Beamten,Beamtinnen und Beamten
7,Beamter,Beamtin bzw. Beamter
7,bemannt,besetzt mit
7,Berater,Beraterin bzw. Berater
7,Berater,Beratung
7,Berater,es berät Sie
7,Berater,Sie werden beraten von
7,Biologe,Biologin und Biologe
7,Bischof,Bischöfin bzw. Bischof
7,Brauern,Brauerinnen und Brauern
7,Bürgern,Bürgerinnen und Bürgern
7,Chirurg,Chirurgin bzw. Chirurg
7,Dentist,Dentistin bzw. Dentist
7,Drehern,Dreherinnen und Drehern
7,Experte,Fachleute
7,Fahrern,Fahrerinnen und Fahrern
7,Fiakern,Fiakerinnen und Fiakern
7,Fischer,Fischerin bzw. Fischer
7,Fischer,FischerInnen
7,Fischer,Fischerinnen und Fischer
7,Förster,Försterin bzw. Förster
7,Förster,FörsterInnen
7,Förster,Försterinnen und Förster
7,Friseur,Friseurin bzw. Friseur
7,Frisöre,Frisörinnen und Frisöre
7,Führern,Führerinnen und Führern
7,Gärtner,Gärtnerin bzw. Gärtner
7,Gärtner,GärtnerInnen
7,Gärtner,Gärtnerinnen und Gärtner
7,Genosse,Genossin bzw. Genosse
7,Gerbern,Gerberinnen und Gerbern
7,Gießern,Gießerinnen und Gießern
7,Glasern,Glaserinnen und Glasern
7,Grazern,Grazerinnen und Grazern
7,Gründer,Gründerin bzw. Gründer
7,Gründer,GründerInnen
7,Gründer,Gründerinnen und Gründer
7,Hebamme,Hebamme
7,Inhaber,Inhaberin bzw. Inhaber
7,Inhaber,InhaberInnen
7,Kapitän,Kapitänin bzw. Kapitän
7,Kassier,Kassierin bzw. Kassier
7,Kellner,Kellnerin bzw. Kellner
7,Kellner,KellnerInnen
7,Kellner,Kellnerinnen und Kellner
7,Kollege,Kollegin bzw. Kollege
7,Kurator,Kuratorin bzw. Kurator
7,Lehrern,Lehrerinnen und Lehrern
7,Leitern,Leiterinnen und Leitern
7,Lenkern,Lenkerinnen und Lenkern
7,Linzern,Linzerinnen und Linzern
7,Manager,Führungskraft
7,Manager,Führungskräfte
7,Manager,Managerin bzw. Manager
7,Manager,ManagerInnen
7,Manager,Managerinnen und Manager
7,Masseur,Masseurin bzw. Masseur
7,Maurern,Maurerinnen und Maurern
7,Meister,Fachleute
7,Meister,Genie
7,Meister,Kapazität
7,Meister,Meisterin bzw. Meister
7,Mietern,Mieterinnen und Mietern
7,Migrant,Person mit Mitgrationshintergrund
7,Monteur,Monteurin bzw. Monteur
7,Musiker,Musikerin bzw. Musiker
7,Musiker,MusikerInnen
7,Musiker,Musikerinnen und Musiker
7,Nachbar,Nachbarin bzw. Nachbar
7,Nachbar,Nachbarschaft
7,Notaren,Notarinnen und Notaren
7,Partner,beteiligte Institutionen
7,Partner,Partei
7,Partner,Vertragspartei
7,Passant,Passantin bzw. Passant
7,Patient,PatientIn
7,Pfleger,Pflegerin bzw. Pfleger
7,Pfleger,PflegerInnen
7,Pfleger,Pflegerinnen und Pfleger
7,Piloten,Pilotinnen und Piloten
7,Portier,Portierin bzw. Portier
7,Proband,Probandin bzw. Proband
7,Prüfern,Prüferinnen und Prüfern
7,Raucher,Raucherin bzw. Raucher
7,Raucher,RaucherInnen
7,Raucher,Raucherinnen und Raucher
7,Rednern,Rednerinnen und Rednern
7,Reitern,Reiterinnen und Reitern
7,Revisor,Revisorin bzw. Revisor
7,Richter,Richterin bzw. Richter
7,Richter,RichterInnen
7,Richter,Richterinnen und Richter
7,Sattler,Sattlerin bzw. Sattler
7,Sattler,SattlerInnen
7,Sattler,Sattlerinnen und Sattler
7,Schüler,Schülerin bzw. Schüler
7,Schüler,SchülerInnen
7,Schüler,Schülerinnen und Schüler
7,Seglern,Seglerinnen und Seglern
7,Sennern,Sennerinnen und Sennern
7,Siedler,Siedlerin bzw. Siedler
7,Siedler,SiedlerInnen
7,Siedler,Siedlerinnen und Siedler
7,Speaker,Speakerin bzw. Speaker
7,Speaker,SpeakerInnen
7,Speaker,Speakerinnnen bzw. Speaker
7,Spieler,Spielerin bzw. Spieler
7,Spieler,SpielerInnen
7,Spieler,Spielerinnen und Spieler
7,Sponsor,Sponsorin bzw. Sponsor
7,Steirer,Steirerin bzw. Steirer
7,Steirer,SteirerInnen
7,Steirer,Steirerinnen und Steirer
7,Student,Studentin bzw. Student
7,Testern,Testerinnen und Testern
7,Tiroler,Tirolerin bzw. Tiroler
7,Tiroler,TirolerInnen
7,Tiroler,Tirolerinnen und Tiroler
7,Töpfern,Töpferinnen und Töpfern
7,Trainer,Trainerin bzw. Trainer
7,Trainer,TrainerInnen
7,Trainer,Trainerinnen und Trainer
7,Trinker,Trinkerin bzw. Trinker
7,Trinker,TrinkerInnen
7,Trinker,Trinkerinnen und Trinker
7,Urologe,Urologin bzw. Urologe
7,Vormund,Vormundin bzw. Vormund
7,Vormund,Vormundschaft
7,Wächter,Wache
7,Wählern,Wählerinnen und Wählern
7,Wienern,Wienerinnen und Wienern
7,Winzern,Winzerinnen und Winzern
7,Züchter,Züchterin bzw. Züchter
7,Züchter,ZüchterInnen
7,Züchter,Züchterinnen und Züchter
7,Zuhörer,Auditorium
7,Zuhörer,Publikum
7,Zuhörer,Zuhörende
7,Zuhörer,Zuhörerin bzw. Zuhörer
7,Zuhörer,ZuhörerInnen
7,Zuhörer,Zuhörerinnen und Zuhörer
8,Abnehmer,Abnehmerin und Abnehmer
8,Abnehmer,Abnehmerinnen und Abnehmer
8,Abonnent,Abonnentin und Abonnent
8,Absender,Absenderin bzw. Absender
8,Absender,gesendet von
8,Adressat,beauftragte Firma
8,Amtsarzt,Amtsärztin und Amtsarzt
8,Anbieter,Anbietende
8,Anhänger,Anhängerin bzw. Anhänger
8,Anhänger,AnhängerInnen
8,Anhänger,Anhängerinnen und Anhänger
8,Anlegern,Anlegerinnen und Anlegern
8,Anrainer,Anrainerin bzw. Anrainer
8,Anrainer,AnrainerInnen
8,Anrainer,Anrainerinnen und Anrainer
8,Anwälten,Anwältinnen und Anwälten
8,Anwärter,Anwärterin und Anwärter
8,Anwärter,AnwärterInnen
8,Anwärter,Anwärterinnen und Anwärter
8,Anwender,Anwenderin und Anwender
8,Anwender,AnwenderInnen
8,Anwender,Anwenderinnen und Anwender
8,Anwerber,Anwerberin und Anwerber
8,Anwerber,AnwerberInnen
8,Anwerber,Anwerberinnen und Anwerber
8,Anwohner,Anwohnende
8,Anwohner,Anwohnerin bzw. Anwohner
8,Anwohner,Nachbarschaft
8,Arbeiter,Arbeiterin bzw. Arbeiter
8,Arbeiter,ArbeiterInnen
8,Arbeiter,Arbeiterinnen und Arbeiter
8,Archivar,Archivarin bzw. Archivar
8,Astronom,Astronomin und Astronom
8,Athleten,Athletinnen und Athleten
8,Aufseher,Aufseherin bzw. Aufseher
8,Aufseher,AufseherInnen
8,Bachelor,Bachelorandin bzw. Bachelor
8,Benutzer,BenutzerIn
8,Benutzer,Benutzerin und Benutzer
8,Benutzer,BenutzerInnen
8,Benutzer,Benutzerinnen und Benutzer
8,Besitzer,Besitzerin bzw. Besitzer
8,Besitzer,im Besitz von
8,Besucher,Besucherin bzw. Besucher
8,Besucher,BesucherInnen
8,Besucher,Besucherinnen und Besucher
8,Betreuer,Betreuerin bzw. Betreuer
8,Betreuer,BetreuerInnen
8,Betreuer,Betreuerinnen und Betreuer
8,Betreuer,Betreuungsperson
8,Bewerber,Bewerberin bzw. Bewerber
8,Bewerber,BewerberInnen
8,Bewerber,Bewerberinnen und Bewerber
8,Bewohner,Bewohnerin bzw. Bewohner
8,Bewohner,BewohnerInnen
8,Bewohner,Bewohnerinnen und Bewohner
8,Biologen,Biologinnen und Biologen
8,Chemiker,Chemikerin bzw. Chemiker
8,Chemiker,Chemikerin und Chemiker
8,Chemiker,ChemikerInnen
8,Chemiker,Chemikerinnen und Chemiker
8,Coiffeur,Coiffeuse bzw. Coiffeur
8,Direktor,Direktorin bzw. Direktor
8,Dirigent,Dirigentin bzw. Dirigent
8,Doktoren,DoktorInnen
8,Dozenten,Dozentinnen und Dozenten
8,Ehegatte,Ehefrau bzw. Ehemann
8,Ehegatte,Ehegattin bzw. Ehegatte
8,Erzieher,Erzieherin bzw. Erzieher
8,Erzieher,ErzieherInnen
8,Erzieher,Erzieherinnen und Erzieher
8,Europäer,Europäerin bzw. Europäer
8,Europäer,EuropäerInnen
8,Europäer,Europäerinnen und Europäer
8,Facharzt,Fachärztin bzw. Facharzt
8,Fachmann,Fachfrau bzw. Fachmann
8,Fachmann,Fachkraft
8,Fachmann,Fachleute
8,Fährmann,Fährfrau bzw. Fährmann
8,Fischern,Fischerinnen und Fischern
8,Forscher,Forscherin bzw. Forscher
8,Forscher,ForscherInnen
8,Forscher,Forscherinnen und Forscher
8,Förstern,Försterinnen und Förstern
8,Friseure,Friseurinnen und Friseure
8,Frisören,Frisörinnen und Frisören
8,Gärtnern,Gärtnerinnen und Gärtnern
8,Genossen,Genossinnen und Genossen
8,Gewinner,Gewinnerin bzw. Gewinner
8,Gewinner,GewinnerInnen
8,Gewinner,Gewinnerinnen und Gewinner
8,Grafiker,Grafikerin bzw. Grafiker
8,Grafiker,GrafikerInnen
8,Hausfrau,Hausfrau bzw. Hausmann
8,Hebammen,Hebammen
8,Juristen,Juristinnen und Juristen
8,Kärntner,Kärntnerin bzw. Kärntner
8,Kärntner,KärntnerInnen
8,Kärntner,Kärntnerinnen und Kärntner
8,Katholik,Katholikin bzw. Katholik
8,Kaufmann,Kauffrau bzw. Kaufmann
8,Kollegen,Kolleginnen und Kollegen
8,Konditor,Konditorin bzw. Konditor
8,Konditor,Konditorinnen und Konditor
8,Kritiker,kritische Stimmen
8,Künstler,Künstlerin bzw. Künstler
8,Künstler,KünstlerInnen
8,Künstler,Künstlerinnen und Künstler
8,Laborant,Laborantin bzw. Laborant
8,Laborant,Laborfachkraft
8,Lehrling,weiblicher bzw. männlicher Lehrling
8,Lektoren,Lektorinnen und Lektoren
8,Logopäde,Logopädin bzw. Logopäde
8,Magister,Magistra bzw. Magister
8,Managern,Managerinnen und Managern
8,Mandatar,Mandatarin bzw. Mandatar
8,Mannjahr,Personenjahr
8,Manntage,Personentage
8,Masseure,Masseurinnen und Masseure
8,Maturant,Maturantin bzw. Maturant
8,Minister,Ministerin bzw. Minister
8,Minister,MinisterInnen
8,Minister,Ministerinnen und Minister
8,Monteure,MonteurInnen
8,Monteure,Monteurinnen und Monteure
8,Musikern,Musikerinnen und Musikern
8,Nachbarn,Nachbarinnen und Nachbarn
8,Oberarzt,Oberärztin bzw. -arzt
8,Operator,Operatorin bzw. Operator
8,Organist,Organistin bzw. Organist
8,Pädagoge,Pädagogin bzw. Pädagoge
8,Physiker,Physikerin bzw. Physiker
8,Physiker,PhysikerInnen
8,Physiker,Physikerinnen und Physiker
8,Polizist,Polizistin bzw. Polizist
8,Portiere,PortierInnen
8,Putzfrau,Putzfrau bzw. Putzmann
8,Putzfrau,Reinigungspersonal
8,Rauchern,Raucherinnen und Rauchern
8,Referent,bearbeitet von
8,Referent,ReferentIn
8,Referent,Referentin bzw. Referet
8,Rektoren,RektorInnen
8,Richtern,Richterinnen und Richtern
8,Sattlern,Sattlerinnen und Sattlern
8,Schülern,Schülerinnen und Schülern
8,Schuster,Schusterin bzw. Schuster
8,Schuster,SchusterInnen
8,Schuster,Schusterinnen und Schuster
8,Sekretär,Sekretärin bzw. Sekretär
8,Siedlern,Siedlerinnen und Siedlern
8,Soldaten,Soldatinnen und Soldaten
8,Speakern,Speakerin bzw. Speakern
8,Spengler,Spenglerin bzw. Spengler
8,Spengler,SpenglerInnen
8,Spengler,Spenglerinnen und Spengler
8,Spielern,Spielerinnen und Spielern
8,Sportler,Sportlerin bzw. Sportler
8,Sportler,SportlerInnen
8,Sprecher,Sprecherin bzw. Sprecher
8,Sprecher,SprecherInnen
8,Sprecher,Sprecherinnen und Sprecher
8,Springer,Springerin bzw. Springer
8,Springer,SpringerInnen
8,Stadtrat,Stadträtin bzw. Stadtrat
8,Statiker,Statikerin bzw. Statiker
8,Statiker,StatikerInnen
8,Statiker,Statikerinnen und Statiker
8,Steirern,Steirerinnen und Steirern
8,Tierarzt,Tierärztin bzw. Tierarzt
8,Tirolern,TirolerInnen
8,Tirolern,Tirolerinnen und Tirolern
8,Tischler,Tischlerin bzw. Tischler
8,Tischler,TischlerInnen
8,Tischler,Tischlerinnen und Tischler
8,Urologen,Urologinnen und Urologen
8,Vormunde,Vormundinnen und Vormunde
8,Vorstand,Vorständin bzw. Vorstand
8,Zahnarzt,Zahnärztin bzw. Zahnarzt
8,Züchtern,Züchterinnen und Züchtern
8,Zuhörern,Zuhörerinnen und Zuhörern
9,Abnehmern,Abnehmerinnen und Abnehmern
9,Absolvent,Absolventin und Absolvent
9,Amtsärzte,Amtsärztinnen und Amtsärzte
9,Anhängern,Anhängerinnen und Anhängern
9,Anwärtern,Anwärterinnen und Anwärtern
9,Anwendern,Anwenderinnen und Anwendern
9,Anwerbern,Anwerberinnen und Anwerbern
9,Apotheker,Apothekerin bzw. Apotheker
9,Apotheker,Apothekerin und Apotheker
9,Apotheker,ApothekerInnen
9,Apotheker,Apothekerinnen und Apotheker
9,Arbeitern,Arbeiterinnen und Arbeitern
9,Architekt,Architektin und Architekt
9,Archivare,Archivarinnen und Archivare
9,Arztbrief,Entlassungsbrief; (ärztlicher) Befundbericht
9,Assistent,Assistentin bzw. Assistent
9,Assistent,Assistentin und Assistent
9,Assistent,Assistenz
9,Astrologe,Astrologin und Astrologe
9,Ausländer,Ausländerinnen und Ausländer
9,Bauwerber,Bauwerberin und Bauwerber
9,Bauwerber,BauwerberInnen
9,Bauwerber,Bauwerberinnen und Bauwerber
9,Begleiter,Begleiterin und Begleiter
9,Begleiter,BegleiterInnen
9,Begleiter,Begleiterinnen und Begleiter
9,Beifahrer,Beifahrerin und Beifahrer
9,Beifahrer,BeifahrerInnen
9,Beifahrer,Beifahrerinnen und Beifahrer
9,Beisitzer,Beisitzende
9,Beisitzer,Beisitzerin und Beisitzer
9,Beisitzer,Beisitzerinnen und Beisitzer
9,Beisitzer,BesitzerInnen
9,Benutzern,Benutzerinnen und Benutzern
9,Besuchern,Besucherinnen und Besuchern
9,Betreuern,Betreuerinnen und Betreuern
9,Bewerbern,Bewerberinnen und Bewerbern
9,Bewohnern,Bewohnerinnen und Bewohnern
9,Bildhauer,Bildhauerin und Bildhauer
9,Bildhauer,BildhauerInnen
9,Bildhauer,Bildhauerinnen und Bildhauer
9,Bregenzer,Bregenzerin bzw. Bregenzer
9,Bregenzer,BregenzerInnen
9,Bregenzer,Bregenzerinnen und Bregenzer
9,Chauffeur,Chauffeurin bzw. Chauffeur
9,Chefsache,Sache mit oberster Priorität
9,Chemikern,Chemikerinnen und Chemikern
9,Chirurgen,Chirurginnen und Chirurgen
9,Dentisten,DentistenInnen
9,Dentisten,Dentistinnen und Dentisten
9,Dezernent,Dezernentin bzw. Dezernent
9,Diätologe,Diätologin bzw. Diätologe
9,Drechsler,Drechslerin bzw. Drechsler
9,Drechsler,DrechslerInnen
9,Drechsler,Drechslerinnen und Drechsler
9,Ehegatten,Eheleute
9,Ehegatten,Ehepaar
9,Einwohner,Einwohnerin und Einwohner
9,Einwohner,EinwohnerInnen
9,Einwohner,Einwohnerinnen und Einwohner
9,Einwohner,Population
9,Einwohner,Wohnbevölkerung
9,Eisläufer,Eisläuferin bzw. Eisläufer
9,Eisläufer,EisläuferInnen
9,Eisläufer,Eisläuferinnen und Eisläufer
9,Empfänger,bestimmt für
9,Empfänger,empfangen von
9,Empfänger,Empfängerin bzw. Empfänger
9,Empfänger,EmpfängerInnen
9,Erziehern,Erzieherinnen und Erziehern
9,Europäern,Europäerinnen und Europäern
9,Evaluator,Evaluatorin bzw. Evaluator
9,Fleischer,Fleischerin und Fleischer
9,Fleischer,FleischerInnen
9,Fleischer,Fleischerinnen und Fleischer
9,Fluglotse,Fluglotsin bzw. Fluglotse
9,Forschern,Forscherinnen und Forschern
9,Friseurin,Friseurin bzw. Friseur
9,Fußgänger,zu Fuß Gehende
9,Gasthörer,Studierende im Gaststudium
9,Geldgeber,Geldgebende
9,Gewinnern,Gewinnerinnen und Gewinnern
9,Gutachter,Sachverständige
9,herrenlos,verlassen; nicht zuordnen; unbeaufsichtigt
9,Herrscher,Staatsoberhaupt
9,Hilfskoch,Hilfsköchin bzw. -koch
9,Ingenieur,Ingenieurin bzw. Ingenieur
9,Inspektor,Inspektorin bzw. Inspektor
9,Intendant,Intendantin bzw. Intendant
9,Intendant,IntendantInnen
9,Intendant,Intendanz
9,jedermann,alle
9,Kärntnern,Kärntnerinnen und Kärntnern
9,Kartograf,Kartografin bzw. Kartograf
9,Kassierer,KassiererInnen
9,Kassierer,Kassiererinnen und Kassierer
9,Kommissar,Kommissarin bzw. Kommissar
9,Komponist,Komponistin bzw. Komponist
9,Konsument,Konsumentin bzw. Konsument
9,Künstlern,Künstlerinnen und Künstlern
9,Kürschner,Kürschnerin bzw. Kürschner
9,Kürschner,KürschnerInnen
9,Kürschner,Kürschnerinnen und Kürschner
9,Landsmann,Landsfrau bzw. -mann
9,Lieferant,Lieferantin bzw. Lieferant
9,Logopäden,LogopädInnen
9,Logopäden,Logopädinnen und Logopäden
9,Logopädin,Logopädin bzw. Logopäde
9,Lokführer,Lokführerin bzw. Lokführer
9,Lokführer,LokführerInnen
9,Lokführer,Lokführerinnen und Lokführer
9,Mandatare,MandatarInnen
9,Mannjahre,Personenjahre
9,Masseuren,Masseurinnen und Masseuren
9,Mediziner,Medizinerin bzw. Mediziner
9,Mediziner,MedizinerInnen
9,Mediziner,Medizinerinnen und Mediziner
9,Ministern,Ministerinnen und Ministern
9,Mitbürger,Mitbürgerin bzw. Mitbürger
9,Mitbürger,MitbürgerInnen
9,Mitbürger,Mitbürgerinnen und Mitbürger
9,Moderator,Moderation
9,Moderator,Moderatorin bzw. Moderator
9,Monteuren,Monteurinnen und Monteuren
9,Oberärzte,Oberärztinnen und -ärzte
9,Pädagogen,Pädagoginnen und Pädagogen
9,Passanten,PassantInnen
9,Passanten,Passantinnen und Passanten
9,Patienten,Patientinnen und Patienten
9,Physikern,PhysikerInnen
9,Physikern,Physikerinnen und Physikern
9,Politiker,Politikerin bzw. Politiker
9,Politiker,PolitikerInnen
9,Politiker,Politikerinnen und Politiker
9,Präsident,Präsidentin bzw. Präsident
9,Professor,Professorin und Professor
9,Radfahrer,Radfahrerin bzw. Radfahrer
9,Radfahrer,RadfahrerInnen
9,Radfahrer,Radfahrerinnen und Radfahrer
9,Redakteur,Redakteurin bzw. Redakteur
9,Regisseur,Regisseurin bzw. Regisseur
9,Revisoren,RevisorInnen
9,Sanitäter,Sanitäterin bzw. Sanitäter
9,Sanitäter,SanitäterInnen
9,Sanitäter,Sanitäterinnen und Sanitäter
9,Satiriker,Satirikerin bzw. Satiriker
9,Satiriker,SatirikerInnen
9,Satiriker,Satirikerinnen und Satiriker
9,Schaffner,Schaffnerin bzw. Schaffner
9,Schaffner,SchaffnerInnen
9,Schaffner,Schaffnerinnen und Schaffner
9,Schlosser,Schlosserin bzw. Schlosser
9,Schlosser,SchlosserInnen
9,Schlosser,Schlosserinnen und Schlosser
9,Schneider,Schneiderin bzw. Schneider
9,Schneider,SchneiderInnen
9,Schneider,Schneiderinnen und Schneider
9,Schreiber,Schreiberin bzw. Schreiber
9,Schreiber,SchreiberInnen
9,Schreiber,Schreiberinnen und Schreiber
9,Schulwart,Schulwartin bzw. Schulwart
9,Schustern,SchusterInnen
9,Schustern,Schusterinnen und Schustern
9,Seefahrer,Seeleute
9,Sekretäre,Sekretärinnen und Sekretäre
9,Sommelier,Sommelière bzw. Sommelier
9,Souffleur,Souffleuse bzw. Souffleur
9,Soziologe,Soziologin bzw. Soziologe
9,Spenglern,SpenglerInnen
9,Spenglern,Spenglerinnen und Spenglern
9,Sponsoren,Sponsoring
9,Sponsoren,SponsorInnen
9,Sportlern,SportlerInnen
9,Sportlern,Sportlerinnen und Sportlern
9,Sprechern,SprecherInnen
9,Sprechern,Sprecherinnen und Sprechern
9,Stadträte,StadträtInnen
9,Stadträte,Stadträtinnen und Stadträte
9,Statikern,Statikerinnen und Statikern
9,Steinmetz,Steinmetzin bzw. Steinmetz
9,Studenten,StudentInnen
9,Studenten,Studentinnen und Studenten
9,Studenten,Studierende
9,Teilhaber,Teilhaberin bzw. Teilhaber
9,Teilhaber,TeilhaberInnen
9,Teilhaber,Vertragspartei
9,Therapeut,Therapeutin bzw. Therapeut
9,Tierärzte,Tierärztinnen und Tierärzte
9,Tischlern,Tischlerinnen und Tischlern
9,Uhrmacher,Uhrmacherin bzw. Uhrmacher
9,Uhrmacher,UhrmacherInnen
9,Uhrmacher,Uhrmacherinnen und Uhrmacher
9,unbemannt,maschinengesteuert; ferngesteuert
9,Vaterland,Heimatland; Geburtsland
9,Verfasser,Verfasserin bzw. Verfasser
